,SMILES
1768,N#CC(C#N)(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)C(C#N)(C#N)[*:1]
1769,S=C(NCC[*:2])Nc1ccccc1
1770,O=C(O)c1ccc([*:2])cc1O
1771,CCOC(=O)C[*:1]
1772,C[Si](c1ccccc1)(c1ccccc1)[*:1]
1773,COc1cc(F)c([*:1])c(F)c1
1774,CCOC(=O)[C@@H](C)[*:1]
1775,COc1ccc2nccc([C@H]([C@H]3C[C@H]4CC[N@]3CC4)[*:1])c2c1
1776,c1c2c(c([*:1])c3c1C1CCC3CC1)C1CCC2CC1
1777,CC(C)(C)NC(=O)[*:2]
1778,O=S(=O)(/C=C(/C(F)(F)C(F)(F)C(F)F)[*:1])Cc1ccccc1
1779,O=C(Nc1ccccc1)c1cc2cccc([*:1])c2[nH]1
1780,c1c[nH+]cc(C[*:2])c1
1781,O=c1cccccc1[*:1]
1782,Cc1csc([*:2])[nH+]1
1783,Cc1cccc([*:1])n1
1784,Cc1cccnc1[*:2]
1785,C=C([C@@H](c1ccccc1)P1(=O)OCC(C)(C)CO1)[*:3]
1786,CC(C)(C)c1cc([*:1])n(-c2ccccc2)n1
1787,O=C(O)c1cccc([*:2])c1
1788,O=C(c1ccccc1)[*:2]
1789,c1cc2ccc3ccc([*:2])c4ccc(c1)c2c34
1790,C1CCC([*:4])C1
1791,O=C(CCCBr)[*:1]
1792,CCN(CC)c1ccc2cc([*:2])c(=O)oc2c1
1793,O=C(NC(=S)NCCC[*:2])c1ccccc1
1794,CC1(C)CC(C#N)=C([*:1])O1
1795,O=c1ccc2cc([*:2])ccc2o1
1796,C[C@@H](c1ccccc1)[*:1]
1797,c1cc2c(cc1C[*:2])OCO2
1798,COc1cc([*:1])cc(OC)c1OC
1799,CC(CC(C)[*:1])P(c1ccccc1)c1ccccc1
1800,Brc1ccccc1[*:2]
1801,c1ccc([Si](c2ccccc2)(c2ccccc2)[*:1])cc1
1802,C/C=C/[C@@H]([Si](C)(C)C)[*:2]
1803,O=C(c1cc2ccccc2oc1=O)[*:2]
1804,COC(=O)[C@@H](C)[*:1]
1805,COc1cc(F)c([*:3])c(F)c1
1806,O=C(/C=C(\[O-])c1ccccc1C#Cc1ccccc1[*:1])c1ccccc1
1807,O=C(NC(=S)[*:2])c1ccccc1
1808,FC(F)(F)c1cc(NC(=S)NC[*:1])cc(C(F)(F)F)c1
1809,[C]1N(c2ccccc2)N=C2CC[C@@H](C[*:1])N12
1810,O=C(C(Cl)(Cl)Cl)[*:1]
1811,CC(C)COC(=O)[*:2]
1812,C[C@@H](Nc1c(NC[*:1])c(=S)c1=S)c1ccccc1
1813,c1ccc(N(CC[*:1])CC[*:2])cc1
1814,O=C(O)[*:1]
1815,FC(CC(F)C[*:2])C[*:1]
1816,CC(C)c1cc(C(C)C)c(C(c2c(C(C)C)cc(C(C)C)cc2C(C)C)[*:1])c(C(C)C)c1
1817,OC(c1ccccc1)(c1ccccc1)[C@@H](NC[*:2])c1ccccc1
1818,O=C(Nc1ccccc1)N[C@@]12C[C@H]3C[C@@H](C1)C[C@]([*:2])(C3)C2
1819,C1[C@H]2C[C@H]3C[C@@H]1C[C@@H](C2)[C@@H]3[*:2]
1820,CC(C)c1cccc(C(C)C)c1N[C@H](C)[*:1]
1821,c1ccc(C[*:4])cc1
1822,Cc1cc(C[*:1])cc(C(=O)c2ccccc2)c1
1823,CC[*:1]
1824,O=S(=O)(Nc1ccccc1[*:1])c1ccccc1
1825,CC(C)(C)NC(=O)[*:1]
1826,c1c2c(c([*:3])c3c1C1CCC3CC1)C1CCC2CC1
1827,CC(=O)[*:1]
1828,c1ccc2cc(-c3c4ccccc4c([*:3])c4ccccc34)ccc2c1
1829,COc1cccc([*:1])c1
1830,C1CCC([*:2])C(CCC[*:1])C1
1831,c1ccc2c(c1)-c1ccccc1C2[*:2]
1832,Cc1cc([*:4])cc(C)c1F
1833,O=C(c1ccc(Cl)cc1)[*:2]
1834,c1cncc(NC[*:1])c1
1835,O=S(=O)(N[*:1])c1ccc(C(F)(F)F)cc1
1836,O=C(NCCC[*:2])Nc1ccc2ccccc2c1
1837,Cc1cc(C)c([*:4])c(C)c1
1838,O=C(C1CC1)[*:1]
1839,COCc1cccc([*:2])c1
1840,CN(C)c1cc[nH+]cc1S(=O)(=O)[*:2]
1841,CC(=O)Nc1cc(C(=O)N(C(C)C)C(C)C)cc2c(=O)c3cc(C(C)(C)C)cc([*:2])c3oc12
1842,Clc1ccc(-c2nnc([*:2])s2)c(Cl)c1
1843,c1ccc2c(c1)cc([*:6])c1ccccc12
1844,O=P(c1ccccc1)(c1ccccc1)[*:2]
1845,C(C[C@@H](C[*:2])[*:5])C[*:6]
1846,CC(C)c1ccc([*:1])cc1
1847,CCOC(=O)NC(=S)Nc1ccccc1[*:2]
1848,C=C(C)[*:1]
1849,COC(=O)[C@H](Cc1ccccc1)[*:1]
1850,CSCCC[*:1]
1851,Cc1cccc([*:1])c1C
1852,C/N=C(\N(C)C(=S)[*:2])[*:1]
1853,CCN(CC)C(=O)C[*:3]
1854,Cc1ccc(/N=C(\c2ccccc2)[*:2])cc1
1855,COC(=O)[C@H](C[*:2])C(c1ccccc1)(c1ccccc1)[*:1]
1856,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](c1ccnc2ccc(OC)cc12)[*:2]
1857,CC(C)(C)c1c[nH]c([*:1])n1
1858,CC(C)c1cccc(C(C)C)c1[*:1]
1859,N[C@H](c1ccccc1)[C@@H](c1ccccc1)[*:2]
1860,O=[N+]([O-])c1ccccc1[*:2]
1861,CCc1cc([*:3])cc(CC)c1F
1862,CC1(C)[C@H]2Cc3cc(-c4ccccc4)[n+]([O-])c([*:1])c3[C@@H]1C2
1863,COc1ccc(P(=Nc2ccc([*:1])cc2)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
1864,Nc1ccc([*:2])cc1
1865,NS(=O)(=O)c1ccc([*:2])cc1
1866,FC(F)(F)c1cc(C(F)(F)F)cc([*:4])c1
1867,Cc1cc2c(nc1[*:1])[C@@H]1C[C@H](C2)C1(C)C
1868,O=C(Nc1c(F)c(F)c(F)c(F)c1F)[*:1]
1869,O=C(Nc1ccc[n+]([O-])c1)N[*:2]
1870,CO[*:1]
1871,CC1(C)[C@@H]2C[C@H]1c1ccc(-c3cccc([*:4])[n+]3[O-])[n+]([O-])c1[C@H]2Cc1ccccc1
1872,CCCCCC[*:2]
1873,COC(=O)[C@H]1C[C@H](c2cccs2)N=C1[*:1]
1874,C[NH+](C)[C@@H]1CCCC[C@H]1[*:2]
1875,c1ccc([*:1])c(-c2ccc3ccccc3c2)c1
1876,CC(C)c1cccc(C(C)C)c1NC[*:1]
1877,CCOC(=O)C1=C([*:2])NC(=O)C[C@@H]1c1ccccc1OC(C)=O
1878,Clc1cc(Cl)c([*:6])c(Cl)c1
1879,CN1C(=O)C(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)=C([*:1])C1=O
1880,Cc1ccc(S(=O)(=O)[C@@H](c2ccccc2)[*:2])cc1
1881,FC(F)(F)C(F)(F)[*:5]
1882,C1CCN(CC[*:1])CC1
1883,O=C(c1cccc(Cl)c1)[*:2]
1884,CCOC(=O)[C@H]1[C@@H]([*:2])[C@H]2C=C[C@@H]1CC2
1885,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc([*:1])c2)cc1
1886,ClCC[*:3]
1887,Cc1nnsc1C(=O)[*:1]
1888,c1ccc2c([*:1])cccc2c1
1889,Fc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[*:1]
1890,CC(C)CCC(=O)[*:2]
1891,CC(/C=N/N=C(\C#N)[*:1])=C\c1ccccc1
1892,CC1(C)[C@@H](C[*:1])C[C@H]1[*:2]
1893,c1ccc2c(CC[*:2])c[nH]c2c1
1894,Cc1ccc(C(=O)[*:1])cc1
1895,c1ccc(Cn2cc(-c3ccc([*:1])cc3)nn2)nc1
1896,C[C@@H](c1cccc2ccccc12)[*:2]
1897,CC(C)(C)c1ccc([*:1])cc1
1898,Cc1cccc(Nc2ccncc2S(=O)(=O)[*:2])c1
1899,C[C@H](c1nc2ccc(F)cc2s1)[*:1]
1900,C[C@@H](c1cccc(Cl)c1)[*:1]
1901,CCC/N=C/[*:1]
1902,OC[C@H](c1ccccc1)[*:2]
1903,Clc1ccc([*:2])nc1
1904,CC(C)(C)C(=O)NCCC[*:1]
1905,c1ccc(-c2cc(-c3ccccc3)cc([*:3])c2)cc1
1906,Cc1cccc(C(=O)[*:1])c1
1907,Fc1cc([*:1])cc(F)c1F
1908,Brc1ccccc1[*:1]
1909,CN(C[*:1])c1cccnc1
1910,CN(C)[C@@H]1CCCC[C@H]1NC(=S)N[C@@H]1c2ccccc2C[C@H]1Oc1ccc(C(F)(F)F)cc1[*:2]
1911,C=C[C@H]1C[N@]2CC[C@H]1C[C@@H]2[C@@H](c1ccnc2ccccc12)[*:1]
1912,C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)NC(=S)[*:2]
1913,C(CC[*:5])C[*:4]
1914,Cc1c(C)c(C)c([*:2])c(C)c1C
1915,O=C(c1cccc(F)c1)[*:1]
1916,CC(C)(C)NC(=O)N[*:1]
1917,Fc1ccc([*:2])c(F)c1
1918,Cc1cccc([*:2])c1C
1919,CC(C)[C@@H](C(=O)[*:2])c1ccc(Cl)cc1
1920,FC(F)(F)[*:6]
1921,O=C(NCc1ccccc1)[*:1]
1922,Cc1cccc([*:5])c1
1923,N#CC(=P(Nc1ccccc1)(c1ccccc1)c1ccccc1)[*:4]
1924,O=C(CC(=O)c1ccccc1C#Cc1ccccc1[*:1])c1ccccc1
1925,CNC(=O)[C@H](C(C)(C)C)[*:1]
1926,Cc1cc(C)cc(C(c2cc(C)cc(C)c2)[*:1])c1
1927,Clc1ccccc1[*:2]
1928,c1csc(C[*:1])c1
1929,O=C(c1cccnc1Cl)[*:1]
1930,C=C[C@H]1CN2CCC1CC2[C@H](c1ccnc2ccc(OC)cc12)[*:2]
1931,c1ccc2c(c1)oc1c([*:4])cccc12
1932,C(C[*:1])C[*:2]
1933,CC[C@@H](C)[*:1]
1934,O=C(Nc1cccs1)Nc1ccccc1[*:2]
1935,CCCCC[*:1]
1936,Fc1ccccc1-c1nnc([*:2])s1
1937,c1ccc2cc(-c3ccc([*:1])cc3)ccc2c1
1938,O=C(Oc1ccccc1)[*:1]
1939,C[Si](C)(C)C#CC#Cc1ccccc1[*:2]
1940,c1ccc2c([*:6])cccc2c1
1941,N#CC(C#N)=C(C(=C(C#N)C#N)c1ccc([*:2])cc1)c1ccccc1
1942,c1ccc(-c2ccccc2[*:1])cc1
1943,c1ccc(NCC(CCC[*:2])[*:1])cc1
1944,c1cc([*:1])cc[nH+]1
1945,CC(=O)[*:2]
1946,O=[N+]([O-])c1cccc([*:1])c1
1947,Oc1ccc(Cl)cc1[*:1]
1948,COC(=O)C[C@H](c1ccccc1)[C@@H](CC(=O)[*:2])c1ccccc1
1949,CN(C)[C@@H]1CCCC[C@H]1[*:1]
1950,COc1ccnc([*:1])n1
1951,O=C(c1ccc(-c2ccccc2)cc1)[*:2]
1952,CC(C)[C@@H]1CC[C@@H](C)C[C@@]1(O)C[*:1]
1953,N#CC1=C([*:1])C(C#N)(C#N)C(C#N)(C#N)C1(C#N)C#N
1954,OC(c1ccccc1)(c1ccccc1)[C@@H](NC[*:1])c1ccccc1
